iso,region_dev,region_ar6_6,ssp,year,hdi
SDN,ldc,AFR,ssp1,2050,0.622589513
SDN,ldc,AFR,ssp2,2050,0.575817052
SDN,ldc,AFR,ssp3,2050,0.413846253
SDN,ldc,AFR,ssp4,2050,0.39770472
SDN,ldc,AFR,ssp5,2050,0.630677716
SDN,ldc,AFR,ssp1,2055,0.637295566
SDN,ldc,AFR,ssp2,2055,0.590098223
SDN,ldc,AFR,ssp3,2055,0.412753343
SDN,ldc,AFR,ssp4,2055,0.397972077
SDN,ldc,AFR,ssp5,2055,0.643033813
SDN,ldc,AFR,ssp1,2060,0.650028452
SDN,ldc,AFR,ssp2,2060,0.603693504
SDN,ldc,AFR,ssp3,2060,0.412729808
SDN,ldc,AFR,ssp4,2060,0.39836423
SDN,ldc,AFR,ssp5,2060,0.656058565
SDN,ldc,AFR,ssp1,2065,0.662141666
SDN,ldc,AFR,ssp2,2065,0.616660971
SDN,ldc,AFR,ssp3,2065,0.413643571
SDN,ldc,AFR,ssp4,2065,0.39971824
SDN,ldc,AFR,ssp5,2065,0.668561825
SDN,ldc,AFR,ssp1,2070,0.673111394
SDN,ldc,AFR,ssp2,2070,0.629273259
SDN,ldc,AFR,ssp3,2070,0.414513201
SDN,ldc,AFR,ssp4,2070,0.40100873
SDN,ldc,AFR,ssp5,2070,0.679698753
SEN,ldc,AFR,ssp1,2030,0.537165185
SEN,ldc,AFR,ssp2,2030,0.465670051
SEN,ldc,AFR,ssp3,2030,0.357823007
SEN,ldc,AFR,ssp4,2030,0.345657668
SEN,ldc,AFR,ssp5,2030,0.54155537
SEN,ldc,AFR,ssp1,2035,0.563723144
SEN,ldc,AFR,ssp2,2035,0.485072733
SEN,ldc,AFR,ssp3,2035,0.358770812
SEN,ldc,AFR,ssp4,2035,0.34675823
SEN,ldc,AFR,ssp5,2035,0.570710662
SEN,ldc,AFR,ssp1,2040,0.587927042
SEN,ldc,AFR,ssp2,2040,0.503545183
SEN,ldc,AFR,ssp3,2040,0.359167097
SEN,ldc,AFR,ssp4,2040,0.347851845
SEN,ldc,AFR,ssp5,2040,0.59779525
SEN,ldc,AFR,ssp1,2045,0.610716665
SEN,ldc,AFR,ssp2,2045,0.522091528
SEN,ldc,AFR,ssp3,2045,0.359278988
SEN,ldc,AFR,ssp4,2045,0.349124625
SEN,ldc,AFR,ssp5,2045,0.622859479
SEN,ldc,AFR,ssp1,2050,0.632105863
SEN,ldc,AFR,ssp2,2050,0.541414503
SEN,ldc,AFR,ssp3,2050,0.360134283
SEN,ldc,AFR,ssp4,2050,0.351697726
SEN,ldc,AFR,ssp5,2050,0.642412711
SEN,ldc,AFR,ssp1,2055,0.650924982
SEN,ldc,AFR,ssp2,2055,0.559623998
SEN,ldc,AFR,ssp3,2055,0.36130203
SEN,ldc,AFR,ssp4,2055,0.355027614
SEN,ldc,AFR,ssp5,2055,0.659434119
SEN,ldc,AFR,ssp1,2060,0.66603981
SEN,ldc,AFR,ssp2,2060,0.577166935
SEN,ldc,AFR,ssp3,2060,0.363836808
SEN,ldc,AFR,ssp4,2060,0.358915613
SEN,ldc,AFR,ssp5,2060,0.675426388
SEN,ldc,AFR,ssp1,2065,0.679459059
SEN,ldc,AFR,ssp2,2065,0.593896049
SEN,ldc,AFR,ssp3,2065,0.365970385
SEN,ldc,AFR,ssp4,2065,0.36240413
SEN,ldc,AFR,ssp5,2065,0.689768931
SEN,ldc,AFR,ssp1,2070,0.692580041
SEN,ldc,AFR,ssp2,2070,0.610641169
SEN,ldc,AFR,ssp3,2070,0.368926477
SEN,ldc,AFR,ssp4,2070,0.366632839
SEN,ldc,AFR,ssp5,2070,0.703582449
SGP,developing,APC,ssp1,2030,0.868150523
SGP,developing,APC,ssp2,2030,0.868508792
SGP,developing,APC,ssp3,2030,0.857991233
SGP,developing,APC,ssp4,2030,0.845974824
SGP,developing,APC,ssp5,2030,0.869834166
SGP,developing,APC,ssp1,2035,0.871386374
SGP,developing,APC,ssp2,2035,0.87156159
SGP,developing,APC,ssp3,2035,0.861112985
SGP,developing,APC,ssp4,2035,0.8483601
SGP,developing,APC,ssp5,2035,0.873509347
SGP,developing,APC,ssp1,2040,0.874432766
SGP,developing,APC,ssp2,2040,0.874689793
SGP,developing,APC,ssp3,2040,0.864689606
SGP,developing,APC,ssp4,2040,0.850599784
SGP,developing,APC,ssp5,2040,0.877030747
SGP,developing,APC,ssp1,2045,0.877016972
SGP,developing,APC,ssp2,2045,0.876298953
SGP,developing,APC,ssp3,2045,0.868021185
SGP,developing,APC,ssp4,2045,0.852488168
SGP,developing,APC,ssp5,2045,0.879206185
SGP,developing,APC,ssp1,2050,0.877183576
SGP,developing,APC,ssp2,2050,0.876961325
SGP,developing,APC,ssp3,2050,0.870119075
SGP,developing,APC,ssp4,2050,0.853867699
SGP,developing,APC,ssp5,2050,0.873680105
SGP,developing,APC,ssp1,2055,0.875092643
SGP,developing,APC,ssp2,2055,0.875393733
SGP,developing,APC,ssp3,2055,0.870802576
SGP,developing,APC,ssp4,2055,0.854611681
SGP,developing,APC,ssp5,2055,0.86678948
SGP,developing,APC,ssp1,2060,0.87033048
SGP,developing,APC,ssp2,2060,0.873270207
SGP,developing,APC,ssp3,2060,0.871490213
SGP,developing,APC,ssp4,2060,0.853326096
SGP,developing,APC,ssp5,2060,0.861400873
SGP,developing,APC,ssp1,2065,0.866479208
SGP,developing,APC,ssp2,2065,0.87122632
SGP,developing,APC,ssp3,2065,0.872176377
SGP,developing,APC,ssp4,2065,0.852045798
SGP,developing,APC,ssp5,2065,0.857401284
SGP,developing,APC,ssp1,2070,0.863227542
SGP,developing,APC,ssp2,2070,0.869371714
SGP,developing,APC,ssp3,2070,0.872934693
SGP,developing,APC,ssp4,2070,0.85080386
SGP,developing,APC,ssp5,2070,0.85394534
SLE,ldc,AFR,ssp1,2030,0.481334018
SLE,ldc,AFR,ssp2,2030,0.401381162
SLE,ldc,AFR,ssp3,2030,0.310344509
SLE,ldc,AFR,ssp4,2030,0.301640361
SLE,ldc,AFR,ssp5,2030,0.487391081
SLE,ldc,AFR,ssp1,2035,0.511596046
SLE,ldc,AFR,ssp2,2035,0.421246962
SLE,ldc,AFR,ssp3,2035,0.31355017
SLE,ldc,AFR,ssp4,2035,0.305622615
SLE,ldc,AFR,ssp5,2035,0.520959302
SLE,ldc,AFR,ssp1,2040,0.539209969
SLE,ldc,AFR,ssp2,2040,0.441231919
SLE,ldc,AFR,ssp3,2040,0.315473077
SLE,ldc,AFR,ssp4,2040,0.308810213
SLE,ldc,AFR,ssp5,2040,0.551906507
SLE,ldc,AFR,ssp1,2045,0.565160264
SLE,ldc,AFR,ssp2,2045,0.460649613
SLE,ldc,AFR,ssp3,2045,0.317601883
SLE,ldc,AFR,ssp4,2045,0.312572546
SLE,ldc,AFR,ssp5,2045,0.580440393
SLE,ldc,AFR,ssp1,2050,0.587847418
SLE,ldc,AFR,ssp2,2050,0.47976513
SLE,ldc,AFR,ssp3,2050,0.319269218
SLE,ldc,AFR,ssp4,2050,0.316352537
SLE,ldc,AFR,ssp5,2050,0.601667293
SLE,ldc,AFR,ssp1,2055,0.608265542
SLE,ldc,AFR,ssp2,2055,0.497798911
SLE,ldc,AFR,ssp3,2055,0.320970197
SLE,ldc,AFR,ssp4,2055,0.320540343
SLE,ldc,AFR,ssp5,2055,0.620504819
SLE,ldc,AFR,ssp1,2060,0.625504934
SLE,ldc,AFR,ssp2,2060,0.515553727
SLE,ldc,AFR,ssp3,2060,0.323170838
SLE,ldc,AFR,ssp4,2060,0.324514205
SLE,ldc,AFR,ssp5,2060,0.63856457
SLE,ldc,AFR,ssp1,2065,0.641830291
SLE,ldc,AFR,ssp2,2065,0.532989265
SLE,ldc,AFR,ssp3,2065,0.324982812
SLE,ldc,AFR,ssp4,2065,0.328120894
SLE,ldc,AFR,ssp5,2065,0.65572996
SLE,ldc,AFR,ssp1,2070,0.656877753
SLE,ldc,AFR,ssp2,2070,0.549712026
SLE,ldc,AFR,ssp3,2070,0.327868199
SLE,ldc,AFR,ssp4,2070,0.332758145
SLE,ldc,AFR,ssp5,2070,0.671308491
SLV,developing,LAM,ssp1,2030,0.696401887
SLV,developing,LAM,ssp2,2030,0.67139354
SLV,developing,LAM,ssp3,2030,0.612638712
SLV,developing,LAM,ssp4,2030,0.609106516
SLV,developing,LAM,ssp5,2030,0.697474525
SLV,developing,LAM,ssp1,2035,0.713691459
SLV,developing,LAM,ssp2,2035,0.686508692
SLV,developing,LAM,ssp3,2035,0.619433451
SLV,developing,LAM,ssp4,2035,0.616216724
SLV,developing,LAM,ssp5,2035,0.715453131
SLV,developing,LAM,ssp1,2040,0.731057811
SLV,developing,LAM,ssp2,2040,0.701478211
SLV,developing,LAM,ssp3,2040,0.625980619
SLV,developing,LAM,ssp4,2040,0.6236714
SLV,developing,LAM,ssp5,2040,0.734403757
SLV,developing,LAM,ssp1,2045,0.747330501
SLV,developing,LAM,ssp2,2045,0.714629868
SLV,developing,LAM,ssp3,2045,0.63138544
SLV,developing,LAM,ssp4,2045,0.630959236
SLV,developing,LAM,ssp5,2045,0.75194425
SLV,developing,LAM,ssp1,2050,0.760114888
SLV,developing,LAM,ssp2,2050,0.727370147
SLV,developing,LAM,ssp3,2050,0.635181177
SLV,developing,LAM,ssp4,2050,0.637750738
SLV,developing,LAM,ssp5,2050,0.761315726
SLV,developing,LAM,ssp1,2055,0.769211603
SLV,developing,LAM,ssp2,2055,0.738634933
SLV,developing,LAM,ssp3,2055,0.63776388
SLV,developing,LAM,ssp4,2055,0.644252126
SLV,developing,LAM,ssp5,2055,0.767273247
SLV,developing,LAM,ssp1,2060,0.773991211
SLV,developing,LAM,ssp2,2060,0.74815169
SLV,developing,LAM,ssp3,2060,0.639997868
SLV,developing,LAM,ssp4,2060,0.648178035
SLV,developing,LAM,ssp5,2060,0.772208683
SLV,developing,LAM,ssp1,2065,0.77811637
SLV,developing,LAM,ssp2,2065,0.756562211
SLV,developing,LAM,ssp3,2065,0.64190306
SLV,developing,LAM,ssp4,2065,0.651563243
SLV,developing,LAM,ssp5,2065,0.776611354
SLV,developing,LAM,ssp1,2070,0.781727509
SLV,developing,LAM,ssp2,2070,0.764146449
SLV,developing,LAM,ssp3,2070,0.643918731
SLV,developing,LAM,ssp4,2070,0.654879808
SLV,developing,LAM,ssp5,2070,0.780862069
SRB,developed,DEV,ssp1,2030,0.79351071
SRB,developed,DEV,ssp2,2030,0.782727364
SRB,developed,DEV,ssp3,2030,0.764109254
SRB,developed,DEV,ssp4,2030,0.757373157
SRB,developed,DEV,ssp5,2030,0.796103079
SRB,developed,DEV,ssp1,2035,0.804211427
SRB,developed,DEV,ssp2,2035,0.791837717
SRB,developed,DEV,ssp3,2035,0.771524592
SRB,developed,DEV,ssp4,2035,0.764599939
SRB,developed,DEV,ssp5,2035,0.808076046
SRB,developed,DEV,ssp1,2040,0.812039694
SRB,developed,DEV,ssp2,2040,0.799166114
SRB,developed,DEV,ssp3,2040,0.7767139240000001
SRB,developed,DEV,ssp4,2040,0.770188966
SRB,developed,DEV,ssp5,2040,0.817249693
SRB,developed,DEV,ssp1,2045,0.817732771
SRB,developed,DEV,ssp2,2045,0.80344107
SRB,developed,DEV,ssp3,2045,0.780380761
SRB,developed,DEV,ssp4,2045,0.773962833
SRB,developed,DEV,ssp5,2045,0.823650229
SRB,developed,DEV,ssp1,2050,0.820615133
SRB,developed,DEV,ssp2,2050,0.80652207
SRB,developed,DEV,ssp3,2050,0.782674505
SRB,developed,DEV,ssp4,2050,0.776949966
SRB,developed,DEV,ssp5,2050,0.822498871
SRB,developed,DEV,ssp1,2055,0.821621964
SRB,developed,DEV,ssp2,2055,0.80819252
SRB,developed,DEV,ssp3,2055,0.784021009
SRB,developed,DEV,ssp4,2055,0.779876066
SRB,developed,DEV,ssp5,2055,0.820308773
SRB,developed,DEV,ssp1,2060,0.82038393
SRB,developed,DEV,ssp2,2060,0.809650022
SRB,developed,DEV,ssp3,2060,0.785713164
SRB,developed,DEV,ssp4,2060,0.781126795
SRB,developed,DEV,ssp5,2060,0.819691591
SRB,developed,DEV,ssp1,2065,0.820432519
SRB,developed,DEV,ssp2,2065,0.811111709
SRB,developed,DEV,ssp3,2065,0.787715233
SRB,developed,DEV,ssp4,2065,0.782295077
SRB,developed,DEV,ssp5,2065,0.820692079
SRB,developed,DEV,ssp1,2070,0.821238298
SRB,developed,DEV,ssp2,2070,0.813298521
SRB,developed,DEV,ssp3,2070,0.789868373
SRB,developed,DEV,ssp4,2070,0.784073459
SRB,developed,DEV,ssp5,2070,0.822289783
STP,ldc,AFR,ssp1,2030,0.525272172
STP,ldc,AFR,ssp2,2030,0.494613266
STP,ldc,AFR,ssp3,2030,0.46659118
STP,ldc,AFR,ssp4,2030,0.447913075
STP,ldc,AFR,ssp5,2030,0.527627053
STP,ldc,AFR,ssp1,2035,0.542146613
STP,ldc,AFR,ssp2,2035,0.506077416
STP,ldc,AFR,ssp3,2035,0.470587263
STP,ldc,AFR,ssp4,2035,0.450955519
STP,ldc,AFR,ssp5,2035,0.546181377
STP,ldc,AFR,ssp1,2040,0.559897241
STP,ldc,AFR,ssp2,2040,0.517280833
STP,ldc,AFR,ssp3,2040,0.47459066
STP,ldc,AFR,ssp4,2040,0.454778892
STP,ldc,AFR,ssp5,2040,0.566202409
STP,ldc,AFR,ssp1,2045,0.576507318
STP,ldc,AFR,ssp2,2045,0.528271434
STP,ldc,AFR,ssp3,2045,0.477586387
STP,ldc,AFR,ssp4,2045,0.458343633
STP,ldc,AFR,ssp5,2045,0.584808297
STP,ldc,AFR,ssp1,2050,0.591992067
STP,ldc,AFR,ssp2,2050,0.539758997
STP,ldc,AFR,ssp3,2050,0.480706748
STP,ldc,AFR,ssp4,2050,0.462865386
STP,ldc,AFR,ssp5,2050,0.598717911
STP,ldc,AFR,ssp1,2055,0.606158405
STP,ldc,AFR,ssp2,2055,0.550626576
STP,ldc,AFR,ssp3,2055,0.48395739
STP,ldc,AFR,ssp4,2055,0.468203242
STP,ldc,AFR,ssp5,2055,0.611493795
STP,ldc,AFR,ssp1,2060,0.618314345
STP,ldc,AFR,ssp2,2060,0.56158743
STP,ldc,AFR,ssp3,2060,0.487459509
STP,ldc,AFR,ssp4,2060,0.472778527
STP,ldc,AFR,ssp5,2060,0.624730666
STP,ldc,AFR,ssp1,2065,0.630204232
STP,ldc,AFR,ssp2,2065,0.572726473
STP,ldc,AFR,ssp3,2065,0.491076466
STP,ldc,AFR,ssp4,2065,0.47742639
STP,ldc,AFR,ssp5,2065,0.637597595
STP,ldc,AFR,ssp1,2070,0.641790883
STP,ldc,AFR,ssp2,2070,0.583992617
STP,ldc,AFR,ssp3,2070,0.494413716
STP,ldc,AFR,ssp4,2070,0.481688275
STP,ldc,AFR,ssp5,2070,0.649806448
SUR,developing,LAM,ssp1,2030,0.743046293
SUR,developing,LAM,ssp2,2030,0.720195075
SUR,developing,LAM,ssp3,2030,0.692945954
SUR,developing,LAM,ssp4,2030,0.686825887
SUR,developing,LAM,ssp5,2030,0.745520189
SUR,developing,LAM,ssp1,2035,0.755826251
SUR,developing,LAM,ssp2,2035,0.730327151
SUR,developing,LAM,ssp3,2035,0.698829215
SUR,developing,LAM,ssp4,2035,0.693027465
SUR,developing,LAM,ssp5,2035,0.75953776
SUR,developing,LAM,ssp1,2040,0.767425466
SUR,developing,LAM,ssp2,2040,0.739264374
SUR,developing,LAM,ssp3,2040,0.703827903
SUR,developing,LAM,ssp4,2040,0.698123026
SUR,developing,LAM,ssp5,2040,0.772570315
SUR,developing,LAM,ssp1,2045,0.777589068
SUR,developing,LAM,ssp2,2045,0.746680826
SUR,developing,LAM,ssp3,2045,0.708160243
SUR,developing,LAM,ssp4,2045,0.702953995
SUR,developing,LAM,ssp5,2045,0.783601347
SUR,developing,LAM,ssp1,2050,0.784649006
SUR,developing,LAM,ssp2,2050,0.753656701
SUR,developing,LAM,ssp3,2050,0.711058847
SUR,developing,LAM,ssp4,2050,0.70728594
SUR,developing,LAM,ssp5,2050,0.786899786
SUR,developing,LAM,ssp1,2055,0.789368264
SUR,developing,LAM,ssp2,2055,0.759035857
SUR,developing,LAM,ssp3,2055,0.712749739
SUR,developing,LAM,ssp4,2055,0.711063436
SUR,developing,LAM,ssp5,2055,0.788570396
SUR,developing,LAM,ssp1,2060,0.791311195
SUR,developing,LAM,ssp2,2060,0.763844652
SUR,developing,LAM,ssp3,2060,0.714401853
SUR,developing,LAM,ssp4,2060,0.712973878
SUR,developing,LAM,ssp5,2060,0.791113936
SUR,developing,LAM,ssp1,2065,0.793803728
SUR,developing,LAM,ssp2,2065,0.768501835
SUR,developing,LAM,ssp3,2065,0.71577864
SUR,developing,LAM,ssp4,2065,0.714652522
SUR,developing,LAM,ssp5,2065,0.794548519
SUR,developing,LAM,ssp1,2070,0.79653749
SUR,developing,LAM,ssp2,2070,0.773213762
SUR,developing,LAM,ssp3,2070,0.717087077
SUR,developing,LAM,ssp4,2070,0.716241614
SUR,developing,LAM,ssp5,2070,0.798116615
SVK,developed,DEV,ssp1,2030,0.825203512
SVK,developed,DEV,ssp2,2030,0.815560279
SVK,developed,DEV,ssp3,2030,0.803724907
SVK,developed,DEV,ssp4,2030,0.794125281
SVK,developed,DEV,ssp5,2030,0.827566747
SVK,developed,DEV,ssp1,2035,0.830234388
SVK,developed,DEV,ssp2,2035,0.819367165
SVK,developed,DEV,ssp3,2035,0.806486349
SVK,developed,DEV,ssp4,2035,0.796726621
SVK,developed,DEV,ssp5,2035,0.834070467
SVK,developed,DEV,ssp1,2040,0.835917033
SVK,developed,DEV,ssp2,2040,0.824518774
SVK,developed,DEV,ssp3,2040,0.809834035
SVK,developed,DEV,ssp4,2040,0.800412947
SVK,developed,DEV,ssp5,2040,0.841374345
SVK,developed,DEV,ssp1,2045,0.841339496
SVK,developed,DEV,ssp2,2045,0.828304093
SVK,developed,DEV,ssp3,2045,0.813268457
SVK,developed,DEV,ssp4,2045,0.80397233
SVK,developed,DEV,ssp5,2045,0.847792533
SVK,developed,DEV,ssp1,2050,0.844418014
SVK,developed,DEV,ssp2,2050,0.831557038
SVK,developed,DEV,ssp3,2050,0.815994707
SVK,developed,DEV,ssp4,2050,0.807467448
SVK,developed,DEV,ssp5,2050,0.846903762
SVK,developed,DEV,ssp1,2055,0.845636029
SVK,developed,DEV,ssp2,2055,0.833099828
SVK,developed,DEV,ssp3,2055,0.81780683
SVK,developed,DEV,ssp4,2055,0.810622377
SVK,developed,DEV,ssp5,2055,0.844976946
SVK,developed,DEV,ssp1,2060,0.844516019
SVK,developed,DEV,ssp2,2060,0.83433654
SVK,developed,DEV,ssp3,2060,0.819908652
SVK,developed,DEV,ssp4,2060,0.811859288
SVK,developed,DEV,ssp5,2060,0.844603775
SVK,developed,DEV,ssp1,2065,0.844605452
SVK,developed,DEV,ssp2,2065,0.836044635
SVK,developed,DEV,ssp3,2065,0.822292665
SVK,developed,DEV,ssp4,2065,0.813257948
SVK,developed,DEV,ssp5,2065,0.845761145
SVK,developed,DEV,ssp1,2070,0.845548733
SVK,developed,DEV,ssp2,2070,0.838202651
SVK,developed,DEV,ssp3,2070,0.824938997
SVK,developed,DEV,ssp4,2070,0.81477822
SVK,developed,DEV,ssp5,2070,0.847577971
SVN,developed,DEV,ssp1,2030,0.836592625
SVN,developed,DEV,ssp2,2030,0.829669192
SVN,developed,DEV,ssp3,2030,0.815837293
SVN,developed,DEV,ssp4,2030,0.805664965
SVN,developed,DEV,ssp5,2030,0.839056716
SVN,developed,DEV,ssp1,2035,0.841850045
SVN,developed,DEV,ssp2,2035,0.833869315
SVN,developed,DEV,ssp3,2035,0.818683793
SVN,developed,DEV,ssp4,2035,0.808413735
SVN,developed,DEV,ssp5,2035,0.845830707
SVN,developed,DEV,ssp1,2040,0.84773124
SVN,developed,DEV,ssp2,2040,0.838889021
SVN,developed,DEV,ssp3,2040,0.822305737
SVN,developed,DEV,ssp4,2040,0.811798653
SVN,developed,DEV,ssp5,2040,0.85333708
SVN,developed,DEV,ssp1,2045,0.853114962
SVN,developed,DEV,ssp2,2045,0.842864996
SVN,developed,DEV,ssp3,2045,0.825926519
SVN,developed,DEV,ssp4,2045,0.815505867
SVN,developed,DEV,ssp5,2045,0.85970047
SVN,developed,DEV,ssp1,2050,0.856116603
SVN,developed,DEV,ssp2,2050,0.846117576
SVN,developed,DEV,ssp3,2050,0.828775686
SVN,developed,DEV,ssp4,2050,0.819054236
SVN,developed,DEV,ssp5,2050,0.858727081
SVN,developed,DEV,ssp1,2055,0.857194862
SVN,developed,DEV,ssp2,2055,0.847540193
SVN,developed,DEV,ssp3,2055,0.830619913
SVN,developed,DEV,ssp4,2055,0.822178647
SVN,developed,DEV,ssp5,2055,0.856694033
SVN,developed,DEV,ssp1,2060,0.85603648
SVN,developed,DEV,ssp2,2060,0.848789602
SVN,developed,DEV,ssp3,2060,0.832829805
SVN,developed,DEV,ssp4,2060,0.823472034
SVN,developed,DEV,ssp5,2060,0.856346131
SVN,developed,DEV,ssp1,2065,0.856143431
SVN,developed,DEV,ssp2,2065,0.850461387
SVN,developed,DEV,ssp3,2065,0.835260785
SVN,developed,DEV,ssp4,2065,0.824878606
SVN,developed,DEV,ssp5,2065,0.857548437
SVN,developed,DEV,ssp1,2070,0.856904572
SVN,developed,DEV,ssp2,2070,0.852401867
SVN,developed,DEV,ssp3,2070,0.837830292
SVN,developed,DEV,ssp4,2070,0.826262111
SVN,developed,DEV,ssp5,2070,0.8591918
SWE,developed,DEV,ssp1,2030,0.895437835
SWE,developed,DEV,ssp2,2030,0.893084494
SWE,developed,DEV,ssp3,2030,0.859328973
SWE,developed,DEV,ssp4,2030,0.870085913
SWE,developed,DEV,ssp5,2030,0.896526757
SWE,developed,DEV,ssp1,2035,0.902311998
SWE,developed,DEV,ssp2,2035,0.899770117
SWE,developed,DEV,ssp3,2035,0.862310454
SWE,developed,DEV,ssp4,2035,0.875599985
SWE,developed,DEV,ssp5,2035,0.904174888
SWE,developed,DEV,ssp1,2040,0.907942989
SWE,developed,DEV,ssp2,2040,0.905357471
SWE,developed,DEV,ssp3,2040,0.865456369
SWE,developed,DEV,ssp4,2040,0.87996638
SWE,developed,DEV,ssp5,2040,0.910672896
SWE,developed,DEV,ssp1,2045,0.91233513
SWE,developed,DEV,ssp2,2045,0.908458193
SWE,developed,DEV,ssp3,2045,0.868366198
SWE,developed,DEV,ssp4,2045,0.883294869
SWE,developed,DEV,ssp5,2045,0.914987547
SWE,developed,DEV,ssp1,2050,0.913954081
SWE,developed,DEV,ssp2,2050,0.910735267
SWE,developed,DEV,ssp3,2050,0.870630499
SWE,developed,DEV,ssp4,2050,0.886341541
SWE,developed,DEV,ssp5,2050,0.91091856
SWE,developed,DEV,ssp1,2055,0.913296054
SWE,developed,DEV,ssp2,2055,0.910471504
SWE,developed,DEV,ssp3,2055,0.872262269
SWE,developed,DEV,ssp4,2055,0.888418893
SWE,developed,DEV,ssp5,2055,0.905373572
SWE,developed,DEV,ssp1,2060,0.909860815
SWE,developed,DEV,ssp2,2060,0.910274932
SWE,developed,DEV,ssp3,2060,0.874391897
SWE,developed,DEV,ssp4,2060,0.888841801
SWE,developed,DEV,ssp5,2060,0.901315386
SWE,developed,DEV,ssp1,2065,0.907642858
SWE,developed,DEV,ssp2,2065,0.910457949
SWE,developed,DEV,ssp3,2065,0.876660172
SWE,developed,DEV,ssp4,2065,0.889366083
SWE,developed,DEV,ssp5,2065,0.898935401
SWE,developed,DEV,ssp1,2070,0.906119087
SWE,developed,DEV,ssp2,2070,0.910822432
SWE,developed,DEV,ssp3,2070,0.879021212
SWE,developed,DEV,ssp4,2070,0.88979154
SWE,developed,DEV,ssp5,2070,0.897166439
SWZ,developing,AFR,ssp1,2030,0.633670027
SWZ,developing,AFR,ssp2,2030,0.578265051
SWZ,developing,AFR,ssp3,2030,0.482199951
SWZ,developing,AFR,ssp4,2030,0.464298015
SWZ,developing,AFR,ssp5,2030,0.637159732
SWZ,developing,AFR,ssp1,2035,0.657562053
SWZ,developing,AFR,ssp2,2035,0.595238692
SWZ,developing,AFR,ssp3,2035,0.487490742
SWZ,developing,AFR,ssp4,2035,0.468928275
SWZ,developing,AFR,ssp5,2035,0.6629494
SWZ,developing,AFR,ssp1,2040,0.678141604
SWZ,developing,AFR,ssp2,2040,0.610818396
SWZ,developing,AFR,ssp3,2040,0.489713137
SWZ,developing,AFR,ssp4,2040,0.471104982
SWZ,developing,AFR,ssp5,2040,0.685527626
SWZ,developing,AFR,ssp1,2045,0.697006601
SWZ,developing,AFR,ssp2,2045,0.625480419
SWZ,developing,AFR,ssp3,2045,0.492357792
SWZ,developing,AFR,ssp4,2045,0.474268961
SWZ,developing,AFR,ssp5,2045,0.705605005
SWZ,developing,AFR,ssp1,2050,0.710908443
SWZ,developing,AFR,ssp2,2050,0.640075992
SWZ,developing,AFR,ssp3,2050,0.502166507
SWZ,developing,AFR,ssp4,2050,0.485098554
SWZ,developing,AFR,ssp5,2050,0.716112545
SWZ,developing,AFR,ssp1,2055,0.722195545
SWZ,developing,AFR,ssp2,2055,0.65342877
SWZ,developing,AFR,ssp3,2055,0.506011453
SWZ,developing,AFR,ssp4,2055,0.490651485
SWZ,developing,AFR,ssp5,2055,0.724292943
SWZ,developing,AFR,ssp1,2060,0.730229219
SWZ,developing,AFR,ssp2,2060,0.665140946
SWZ,developing,AFR,ssp3,2060,0.510765708
SWZ,developing,AFR,ssp4,2060,0.495922052
SWZ,developing,AFR,ssp5,2060,0.732377359
SWZ,developing,AFR,ssp1,2065,0.737612857
SWZ,developing,AFR,ssp2,2065,0.676259905
SWZ,developing,AFR,ssp3,2065,0.519167861
SWZ,developing,AFR,ssp4,2065,0.504723002
SWZ,developing,AFR,ssp5,2065,0.740050549
SWZ,developing,AFR,ssp1,2070,0.744222144
SWZ,developing,AFR,ssp2,2070,0.686267986
SWZ,developing,AFR,ssp3,2070,0.526347525
SWZ,developing,AFR,ssp4,2070,0.51221878
SWZ,developing,AFR,ssp5,2070,0.746804171
SYR,developing,MEA,ssp1,2030,0.689204918
SYR,developing,MEA,ssp2,2030,0.651367394
SYR,developing,MEA,ssp3,2030,0.57270098
SYR,developing,MEA,ssp4,2030,0.55573253
SYR,developing,MEA,ssp5,2030,0.69280482
SYR,developing,MEA,ssp1,2035,0.707834658
SYR,developing,MEA,ssp2,2035,0.666893342
SYR,developing,MEA,ssp3,2035,0.575041618
SYR,developing,MEA,ssp4,2035,0.557459821
SYR,developing,MEA,ssp5,2035,0.713287694
SYR,developing,MEA,ssp1,2040,0.723967621
SYR,developing,MEA,ssp2,2040,0.681277524
SYR,developing,MEA,ssp3,2040,0.576826364
SYR,developing,MEA,ssp4,2040,0.559003654
SYR,developing,MEA,ssp5,2040,0.731404953
SYR,developing,MEA,ssp1,2045,0.737946605
SYR,developing,MEA,ssp2,2045,0.693788889
SYR,developing,MEA,ssp3,2045,0.577717952
SYR,developing,MEA,ssp4,2045,0.560030118
SYR,developing,MEA,ssp5,2045,0.746577193
SYR,developing,MEA,ssp1,2050,0.748831458
SYR,developing,MEA,ssp2,2050,0.705257101
SYR,developing,MEA,ssp3,2050,0.577321387
SYR,developing,MEA,ssp4,2050,0.56043615
SYR,developing,MEA,ssp5,2050,0.753886881
SYR,developing,MEA,ssp1,2055,0.757000839
SYR,developing,MEA,ssp2,2055,0.714714776
SYR,developing,MEA,ssp3,2055,0.576030292
SYR,developing,MEA,ssp4,2055,0.560480767
SYR,developing,MEA,ssp5,2055,0.758858803
SYR,developing,MEA,ssp1,2060,0.763083816
SYR,developing,MEA,ssp2,2060,0.723419994
SYR,developing,MEA,ssp3,2060,0.575159659
SYR,developing,MEA,ssp4,2060,0.559609644
